ConstituentID,DisplayName,Nationality,Gender,BeginDate,EndDate
2230,Roberto González Goyri,Guatemalan,Male,1924,2007
2231,Julio González,Spanish,Male,1876,1942
2232,Sergio Gonzalez-Tornero,Chilean,Male,1927,0
2233,Felix Gonzalez-Torres,American,Male,1957,1996
2234,Gerald Gooch,American,Male,1933,0
2235,T. F. Goodall,British,,0,0
2236,Joe Goode,American,Male,1937,0
2238,Jon Goodman,American,Male,1953,0
2239,Mark Goodman,American,Male,1946,0
2240,Sidney Goodman,American,Male,1936,2013
2241,Sam Goodman,Canadian,Male,1919,1967
2242,Robert Goodnough,American,Male,1917,2010
2243,Walter Lippincott Goodwin,American,Male,0,0
2244,John Goodyear,American,Male,1930,2019
2245,Ron Gorchov,American,Male,1930,2020
2246,Bonnie Gordon,American,Female,1941,0
2247,David Gordon,American,Male,1936,0
2248,Harry Gordon,,Male,0,0
2249,Spencer Frederick Gore,British,Male,1878,1914
2250,Jean Gorin,French,Male,1899,1981
2251,Wiktor Górka,Polish,Male,1922,2004
2252,Arshile Gorky,American,Male,1904,1948
2253,Tom Gormley,American,Male,1937,0
2254,April Gornik,American,Female,1953,0
2255,Fritz Goro,American,Male,1901,1986
2256,Goro Ike,Japanese,Male,1911,0
2257,Mieczysław Górowski,Polish,Male,1941,2011
2258,François Gos,French,Male,1880,0
2259,Eberhard Göschel,German,Male,1943,0
2260,John Gossage,American,Male,1946,0
2261,W. T. Gossard,American,,0,0
2262,Sylvia Gosse,British,Female,1881,1968
2263,Zbigniew Gostomski,Polish,Male,1932,0
2264,Werner Gothein,German,Male,1890,1968
2265,Joseph Goto,American,Male,1916,1994
2266,Friedrich Karl Gotsch,German,Male,1900,1984
2267,Hans Gött,German,Male,1883,1974
2268,Adolph Gottlieb,American,Male,1903,1974
2269,Harry Gottlieb,American,Male,1894,1992
2270,Robert P. Gottlieb,American,Male,1921,1977
2271,Gottlob,French,Male,1873,1935
2272,Enguérrand Gourgue,Haitian,Male,1930,1996
2273,Emmet Gowin,American,Male,1941,0
2274,Francisco de Goya,Spanish,Male,1746,1828
2275,Roy Grace,American,Male,1936,0
2276,Werner Graeff,German,Male,1901,1978
2277,Camille Graeser,Swiss,Male,1892,1980
2278,Carl Bernhard Graf,Swiss,Male,1926,1968
2279,Gottfried Graf,German,Male,1881,1938
2280,Samuel Gragg,American,Male,1772,1855
2281,Dan Graham,American,Male,1942,0
2282,David Marshall Graham,American,Male,1952,0
2284,John D. Graham,American,Male,1881,1961
2285,Lanier Graham,American,,1940,0
2286,Paul Graham,British,Male,1956,0
2287,Robert Graham,American,Male,1938,2008
2288,Walter Gramatté,German,Male,1897,1929
2289,Carlos Granada,Colombian,Male,1933,2015
2290,Toni Grand,French,Male,1935,2005
2291,Eugene Fernandez Granell,Spanish,Male,1912,2001
2292,Martus Granirer,American,Male,1933,0
2294,Duncan Grant,British,Male,1885,1978
2296,Graphicteam BDG,German,,0,0
2297,Grapus,French,,1970,1991
2298,James Bruce Grashow,American,Male,1942,0
2300,Günter Grass,German,Male,0,0
2301,Eugène Grasset,French,Male,1841,1917
2303,Gotthard Graubner,German,Male,1930,2013
2304,Gerardus Hendrik (Geert) Grauss,Dutch,Male,1882,1929
2305,Hein Gravenhorst,German,Male,0,0
2306,A. Graves & Cie.,French,,0,0
2307,Ken Graves,American,Male,1942,0
2308,Michael Graves,American,Male,1934,2015
2309,Morris Graves,American,Male,1910,2001
2310,Nancy Graves,American,Female,1940,1995
2311,Wayne Gravning,American,Male,1935,0
2312,Cleve Gray,American,Male,1918,2004
2313,Eileen Gray,British,Female,1879,1976
2314,Larry Gray,American,Male,1944,0
2315,Ed Grazda,American,Male,1947,0
2316,Sante Graziani,American,Male,1920,0
2318,Green,American,,0,0
2319,Alan Green,British,Male,1932,0
2320,Randall Green,American,Male,1947,0
2321,Balcomb Greene,American,Male,1904,1990
2322,Gertrude Greene,American,Female,1904,1956
2323,John B. Greene,American,Male,1832,1856
2324,Stephen Greene,American,Male,1918,1999
2325,Timothy Greenfield-Sanders,American,Male,1952,0
2326,B. Colin Greenly,American,Male,1928,0
2327,Caroline Greenwald,American,Female,1936,0
2328,Vittorio Gregotti,Italian,Male,1927,0
2329,Farrell Grehan,American,Male,0,0
2330,April Greiman,American,Female,1948,0
2332,Georg Gresko,German,Male,0,0
2333,Robert Gretczko,American,Male,1944,0
2334,Hermann Gretsch,German,Male,1895,1950
2335,Otto L. Grever,American,Male,1878,1936
2336,Ezio Gribaudo,Italian,Male,0,0
2337,Helmut A. P. Grieshaber,German,Male,1909,1981
2338,Fuller Griffith,American,Male,1930,2013
2339,John Griffiths,British,Male,0,0
2340,Franco Grignani,Italian,Male,1908,1999
2341,Marcos Grigorian,Iranian,Male,1924,2007
2343,William Grigsby,American,Male,1915,0
2344,John Grillo,American,Male,1917,0
2345,Frieder Grindler,German,Male,1941,0
2346,Dimitri Grinevich,Russian,Male,1895,1966
2347,Peter Grippe,American,Male,1912,2002
2348,Salvatore Grippi,American,Male,1921,0
2349,Juan Gris,Spanish,Male,1887,1927
2350,Laura Grisi,Italian,Female,1939,2017
2352,Alexis Gritchenko,Russian,Male,1883,1977
2353,Nikolai Gritsouk,Russian,Male,1922,1976
2354,René Groebli,Swiss,Male,1927,0
2355,Glenn Grohe,American,Male,1912,1956
2356,Marcel Gromaire,French,Male,1892,1971
2357,Red Grooms,American,Male,1937,0
2358,Jan Groover,American,Female,1943,2012
2359,Walter Gropius,German,Male,1883,1969
2360,William Gropper,American,Male,1897,1977
2361,Maurice Grosman,American,Male,1900,1976
2362,Anthony Gross,British,Male,1905,1984
2363,Arnold Gross,Hungarian,Male,1929,2015
2364,Chaim Gross,American,Male,1904,1991
2365,Michael Gross,Israeli,Male,1920,2004
2366,Richard Gross,Canadian,Male,1943,0
2367,J. L. Grosse,American,,0,0
2368,Maurice Grosser,American,Male,1903,1986
2369,Grosset & Trembley,Swiss,,0,0
2370,André Grossman,German,Male,0,0
2371,Sid Grossman,American,Male,1913,1955
2372,Rudolf Grossmann,German,Male,1882,1941
2373,Robert Grosvenor,American,Male,1937,0
2374,George Grosz,American,Male,1893,1959
2375,Jan Groth,Norwegian,Male,1938,0
2376,Paul Grotz,American,Male,1902,1990
2377,Gruppo N,,,1959,1964
2378,Beatrice Grover,American,,1901,1994
2379,Ronald L. Grow,Nationality unknown,Male,0,0
2381,Bedrich Grunzweig,American,Male,1910,2009
2382,Gruppo Architetti Urbanisti Città Nuova,Italian,,1961,1991
2383,Gryte,Nationality unknown,,0,0
2384,Carlo Guarienti,Italian,Male,1923,0
2385,Nancy Guay Giesberger,American,Female,1945,0
2386,Oswaldo Guayasamín,Ecuadorian,Male,1919,1999
2387,Klaas Gubbels,Dutch,Male,1934,0
2388,Max Gubler,Swiss,Male,1898,1973
2389,Piero Guccione,Italian,Male,0,0
2390,Wayne Gudmundson,American,Male,1949,0
2391,Svavar Gudnason,Icelandic,Male,1909,1988
2392,Hermano José Guedes,Brazilian,Male,0,0
2394,Jesús Guerrero Galvan,Mexican,Male,1910,1973
2395,José Guerrero,American,Male,1914,1991
2396,Xavier Guerrero,Mexican,Male,1896,1974
2397,Giuseppe Guerreschi,Italian,Male,1929,1985
2398,Hans Gugelot,German,Male,1920,1965
2399,Maurice Guibert,French,Male,1856,1913
2400,Alfredo Guido,Argentine,Male,1892,1967
2401,Alberto da Veiga Guignard,Brazilian,Male,1895,1962
2402,Lurelle Guild,American,Male,1898,1986
2404,Albert Guillaume,French,Male,1873,1942
2407,Hector Guimard,French,Male,1867,1942
2409,Michel Guino,French,Male,1926,2013
2410,Paolo Guiotto,Italian,Male,1935,0
2411,Satish Gujral,Indian,Male,1925,0
2413,Yakov Guminer,Russian,Male,1896,1942
2414,Jules Guran,Nationality unknown,Male,0,0
2415,Melissa Gurdus,American,Female,0,0
2416,J. Gurney,American,Male,1812,1886
2419,Philip Guston,American,Male,1913,1980
2420,F. Gutekunst,American,Male,1831,1917
2422,John Gutmann,American,Male,1905,1998
2423,Renato Guttuso,Italian,Male,1912,1987
2424,Charles Gwathmey,American,Male,1938,2009
2425,Robert Gwathmey,American,Male,1903,1988
2426,Luke Gwilliam,American,Male,0,0
2427,Brion Gysin,American,Male,1916,1986
2428,H.V.,Spanish,,0,0
2429,Hans Haacke,German,Male,1936,0
2430,Kenneth D. Haak,American,Male,1923,0
2431,Ernst Haas,American,Male,1921,1986
2432,Hildegarde Haas,American,Female,1926,2002
2433,Richard Haas,American,Male,1936,0
2434,Volkmar Haase,German,Male,0,0
2435,Terry Haass,French,Female,1923,2016
2436,Sandra Haber,American,Female,1956,0
2437,Reinhold Häcker,Swiss,Male,1903,1976
2439,Dimitri Hadzi,American,Male,1921,2006
2440,Ronald L. Haeberle,American,Male,1941,0
2441,Oswald Haerdtl,Austrian,Male,1899,1959
2442,Günter Haese,German,Male,1924,0
2443,M. Hafelmaier,Swiss,,0,0
2444,Michael Hafftka,American,Male,1953,0
2445,Hideo Haga,Japanese,Male,1921,0
2446,Otto Hagel,American,Male,1909,1974
2447,Charles Hagen,American,Male,1942,0
2448,Karl Hagenauer,Austrian,Male,1898,1956
2449,Hideoki Hagiwara,Japanese,Male,1942,0
2450,Hagiwara Hideo,Japanese,Male,1913,2007
2451,Raoul Hague,American,Male,1905,1993
2452,Betty Hahn,American,Female,1940,0
2453,Johann Hahn,German,Male,1840,1900
2454,C. Haimovitz,American,,0,0
2455,Raymond Hains,French,Male,1926,2005
2456,Étienne Hajdu,French,Male,1907,1996
2457,Otto Herbert Hajek,German,Male,1927,2005
2458,Heinz Hajek-Halke,German,Male,1898,1983
2459,Peter Hajnoczky,Swiss,Male,1943,0
2460,George H. Hake,American,Male,0,0
2461,Alice Halicka,Polish,Female,1895,1975
2462,Bob Hall,American,Male,1951,0
2464,Marshall Hall,American,Male,0,0
2465,Nigel Hall,British,Male,1943,0
2466,Hermann Haller,Swiss,Male,1880,1950
2467,Peter Halley,American,Male,1953,0
2468,Gary L. Hallman,American,Male,1940,0
2469,Samuel Halpert,American,Male,1884,1930
2470,Philippe Halsman,American,Male,1906,1979
2471,Chimei Hamada,Japanese,Male,1917,2018
2472,Yozo Hamaguchi,Japanese,Male,1909,2000
2473,Katsunori Hamanishi,Japanese,Male,1949,0
2475,Hiroshi Hamaya,Japanese,Male,1915,1999
2476,Theora Hamblett,American,Female,1895,1977
2477,Jörg Hamburger,Swiss,Male,1935,0
2478,Peter Hamburger,American,Male,1941,0
2480,James Hamilton,American,Male,1928,0
2481,Richard Hamilton,British,Male,1922,2011
2482,Hans Hammarskiold,Swedish,Male,1925,2012
2483,Sid Hammer,American,Male,1926,1969
2485,John Hays Hammond,American,Male,1888,1965
2486,David Hammons,American,Male,1943,0
2487,Harry Handler,American,Male,0,0
2488,Abraham P. Hankins,American,Male,1904,1963
2489,Wolfgang Hanns,German,Male,0,0
2490,Aage Helbig Hansen,Danish,Male,1915,0
2491,Robert Hansen,American,Male,1924,2013
2492,Bill Hanson,American,Male,1928,0
2493,David T. Hanson,American,Male,1948,0
2494,Joseph Mellor Hanson,British,Male,1900,1963
2495,Simon Hantaï,Hungarian,Male,1922,2008
2496,Michio Hanyu,Japanese,Male,1933,0
2497,Charles Harbutt,American,Male,1935,2015
2498,Marvin Harden,American,Male,1935,0
2499,Elizabeth Harding,Nationality unknown,Female,0,0
2500,John Harding,American,Male,1940,0
2501,Robert Hardmeyer,Swiss,Male,1876,1919
2502,Dudley Hardy,British,Male,1867,1922
2503,Chauncey Hare,American,Male,1934,2019
2504,David Hare,American,Male,1917,1992
2505,Keith Haring,American,Male,1958,1990
2507,Richard Harlfinger,Austrian,Male,1873,1948
2508,Guy Harloff,French,Male,1933,1991
2509,Irving Harper,American,Male,1916,2015
2510,Richard Harrington,Canadian,Male,1911,2005
2511,Alexander E. Harris,American,Male,1949,0
2512,Kate Harris,British,Female,0,0
2513,L. Harris,,,0,0
2514,Margaret Harris,American,Female,0,0
2515,Paul Harris,American,Male,1925,0
2516,Anthony Harrison,British,Male,0,0
2517,Alfred A. Hart,American,Male,1816,1908
2518,Claudia Hart,American,Female,1955,0
2519,"George Overbury (""Pop"") Hart",American,Male,1868,1933
2520,Grace Hartigan,American,Female,1922,2008
2521,Marsden Hartley,American,Male,1877,1943
2522,Cedric Hartman,American,Male,1929,0
2523,Rosella Hartman,American,Female,1894,1984
2524,Erich Hartmann,American,Male,1922,1999
2525,Hans Hartung,French,Male,1904,1989
2526,Josef Hartwig,German,Male,1880,1955
2527,J.D.H. Harvey,British,,0,0
2529,Kiyoshi Hasegawa,Japanese,Male,1891,1980
2530,Hasegawa Sabro,Japanese,Male,1907,1957
2531,Jan Hashey,American,Female,1938,0
2532,Childe Hassam,American,Male,1859,1935
2533,Rafael Hastings,Peruvian,Male,1945,0
2534,Hasui,Japanese,Male,1883,1957
2535,Makio Hasuike,Japanese,Male,1938,0
2536,Peter Hatch,British,Male,0,0
2537,Hatsuo Ikeuchi,Japanese,Male,0,0
2538,Shigeru Hatsuyama,Japanese,Male,1897,1973
2539,Pierre Haubensak,Swiss,Male,1935,0
2540,Declan Haun,American,Male,0,0
2541,Suzanne Hausammann,American,Female,1937,0
2542,Johann Hauser,Czech,Male,1926,1996
2543,Carry (Carl Maria) Hauser,Austrian,Female,1895,1985
2544,Raoul Hausmann,German,Male,1886,1971
2545,Paul Haustein,German,Male,1880,1944
2546,Ashley Havinden,British,Male,1903,1973
2547,"Clementina, Lady Hawarden",British,Female,1822,1865
2548,Elizabeth King Hawley,American,Female,1833,1926
2549,Markus Hawlik,German,Male,1951,0
2550,E. Hawthorne,British,,0,0
2551,Kirsten Hawthorne,American,Female,1949,0
2552,Alex Hay,American,Male,1930,0
2553,Yoshio Hayakawa,Japanese,Male,1917,0
2554,Henri Hayden,French,Male,1883,1970
2555,David V. Hayes,American,Male,1931,0
2556,Louis Hayet,French,Male,1864,1940
2557,Frank Jay Haynes,American,Male,1853,1921
2558,Stanley William Hayter,British,Male,1901,1988
2559,Nicholas Ház,American,Male,1883,1953
2560,Frank Hazenplug,American,Male,1874,1931
2561,Howard Head,American,Male,1914,1991
2562,Jack Heaney,American,Male,0,0
2563,Dennis Hearne,American,Male,1947,0
2564,Dave Heath,American,Male,1931,2016
2565,Edith Heath,American,Female,1911,2005
2566,Milton Elting Hebald,American,Male,1917,0
2567,Caroline Hebbe-Hammarskiold,Swedish,Female,1930,0
2568,Joseph Hecht,Polish,Male,1891,1951
2569,Erich Heckel,German,Male,1883,1970
2570,Wally Hedrick,American,Male,1928,2003
2571,Jon Hedu,American,Male,1914,1995
2572,Willy Heeks,American,Male,1951,0
2573,Henry Heerup,Danish,Male,1905,1993
2574,Maria Hees,Dutch,Female,1948,0
2575,Bernhard Heiliger,German,Male,1915,1995
2576,Michael Heindorff,German,Male,0,0
2577,Thomas Theodor Heine,German,Male,1867,1948
2578,Robert Heinecken,American,Male,1931,2006
2580,Michael Heizer,American,Male,1944,0
2581,John Hejduk,American,Male,1929,2000
2582,Walter Helbig,German,Male,1878,1968
2583,Al Held,American,Male,1928,2005
2584,Riva Helfond,American,Female,1910,2002
2586,Jean Hélion,French,Male,1904,1987
2587,Nancy Hellebrand,American,Female,1944,0
2589,"J.A. Henckels, Solingen, Germany",,,1731,0
2590,Alexander Henderson,Canadian,Male,1831,1913
2591,Geoffrey Hendricks,American,Male,1931,2018
2593,Fritz Henle,American,Male,1909,1993
2594,Jan Henle,American,Male,1948,0
2595,Florence Henri,Swiss,Female,1893,1982
2596,Frederick H. K. Henrion,British,Male,1914,1990
2597,Bill Henry,American,Male,0,0
2598,"Henry Disston & Sons, Inc.",American,,1840,0
2599,William E. Hentschel,American,Male,1892,1962
2600,Barbara Hepworth,British,Female,1903,1975
2601,Henri (Paul Herrmann) Héran,German,Male,1864,1940
2602,Auguste Herbin,French,Male,1882,1960
2603,Arsène Herbinier,French,,0,0
2607,Albin J. Herek,American,Male,0,0
2608,Hanns Herkendell,German,Male,0,0
2609,Erik Herløw,Danish,Male,1913,1991
2612,Anthony Hernandez,American,Male,1947,0
2613,Joan Hernández Pijuan,Spanish,Male,1931,2005
2614,Helena Hernmarck,Swedish,Female,1941,0
2615,Georg Herold,German,Male,1947,0
2616,Jacques Hérold,Romanian,Male,1910,1991
2617,Patrick Heron,British,Male,0,0
2618,Luis Herrera Guevara,Chilean,Male,1891,1945
2620,Marcia Herscovitz,American,Female,1945,0
2621,Albert Herter,American,Male,1871,1950
2623,Eva Hesse,American,Female,1936,1970
2624,Robert Joseph Hettel,American,Male,0,0
2625,Raymonde Heudebert,French,Male,1905,1991
2626,Wout van Heusden,Dutch,Male,0,0
2627,Anton Heyboer,Dutch,Male,1924,0
2628,Ken Heyman,American,Male,1930,0
2629,Antonin Heythum,American,Male,1901,1954
2630,Hibner,Polish,,0,0
2631,Sheila Hicks,American,Female,1934,0
2632,Nankoku Hidai,Japanese,Male,1912,1999
2633,Hideshima Yukio,Japanese,Male,0,0
2634,Kenneth Hiebert,American,Male,1930,0
2635,Higa Yoshiharu,Japanese,Male,1938,0
2636,Chester Higgins Jr.,American,Male,1946,0
2637,Dick Higgins,American,Male,1938,1998
2638,Edward Higgins,American,Male,1930,0
2641,Ernest C. Higgins,American,Male,1915,0
2642,Jene Highstein,American,Male,1942,2013
2643,Susumu Higuchi,Japanese,Male,0,0
2644,Rowland Hilder,British,Male,1905,0
2645,Hilaire Hiler,American,Male,1898,1966
2646,Charles Christopher Hill,American,Male,1948,0
2647,Clinton Hill,American,Male,1922,0
2648,David Octavius Hill,British,Male,1802,1870
2649,Vernon Hill,British,Male,1886,1971
2650,Hille,Nationality unknown,,0,0
2651,John Hillers,American,Male,1843,1925
2652,Tristram Hillier,British,Male,1905,1983
2653,Hans Hillmann,German,Male,1925,0
2654,Fannie Hillsmith,American,Female,1911,2007
2655,Hans Himbert,Swedish,Male,1951,0
2656,Harvey Himelfarb,American,Male,1941,0
2657,Lewis W. Hine,American,Male,1874,1940
2658,Charles Hinman,American,Male,1932,0
2659,Kit Hinrichs,American,Male,1941,0
2660,K. Hinterberger,German,,0,0
2661,Hans Hinterreiter,Swiss,Male,1902,1989
2662,Randal Richard Hinz,American,Male,1944,0
2663,Philippe Hiquily,French,Male,1925,2013
2664,Key Hiraga,Japanese,Male,1936,2000
2665,Un'ichi Hiratsuka,Japanese,Male,1895,1997
2667,Joseph Hirsch,American,Male,1910,1981
2668,Stefan Hirsch,American,Male,1899,1964
2669,Ludwig Hirschfeld-Mack,German,Male,1893,1965
2670,Milton Hirschl,American,Male,1917,1999
2671,Morris Hirshfield,American,Male,1872,1946
2672,Terry Hirst,American,Male,1950,0
2673,Franz Hitzler,German,Male,1946,0
2674,Erik Hjorth,Danish,Male,1906,1982
2675,Hannah Höch,German,Female,1889,1978
2676,Rick McKee Hock,American,Male,1949,2015
2677,Antonius Höckelman,German,Male,1937,2000
2678,David Hockney,British,Male,1937,0
2679,Howard Hodgkin,British,Male,1932,2017
2681,Ferdinand Hodler,Swiss,Male,1853,1918
2682,Gerhard Hoehme,German,Male,0,0
2683,Fred J. Hoertz,Nationality unknown,Male,0,0
2684,Beth Van Hoesen,American,Female,1926,2010
2685,Paul van Hoeydonck,Belgian,Male,1925,0
2686,Karl Hofer,German,Male,1878,1955
2687,Charles Hoff,American,Male,1905,1970
2688,Arlene Hoffman,American,Female,1937,0
2689,Bernard Hoffman,American,Male,1913,1979
2690,Lee Hoffman,American,Male,1942,0
2691,Lilly E. Hoffman,American,Female,0,0
2692,Phillip W. Hoffman,American,Male,1936,0
2693,Wolf Hoffman,German,Male,0,0
2694,Josef Hoffmann,Austrian,Male,1870,1956
2695,Alfred Hofkunst,Swiss,Male,1942,2004
2696,Rudolf Hoflehner,Austrian,Male,1916,1995
2697,Armin Hofmann,Swiss,Male,1920,0
2698,Hans Hofmann,American,Male,1880,1966
2699,Christopher Martin Hofstetter,Swiss,Male,1944,0
2700,Ludwig Hohlwein,German,Male,1874,1949
2702,Steven Holl,American,Male,1947,0
2703,Tom Holland,American,Male,1936,0
2705,Hans Hollein,Austrian,Male,1934,2014
2706,Roger Hollenbeck,American,Male,0,0
2707,Gordon Holler,American,Male,1935,0
2708,Torben Holmback,Danish,,1933,0
2709,Frank Graham Holmes,American,Male,1878,1954
2710,William Henry Holmes,American,Male,0,0
2711,Robert Holmgren,American,Male,1946,0
2712,Pieter Holstein,Dutch,Male,1934,0
2713,Carl Holty,American,Male,1900,1973
2714,Jenny Holzer,American,Female,1950,0
2715,Friedl Holzer-Kjellberg,Finnish,Male,1905,1993
2716,David Holzman,American,Male,1943,2017
2717,Lorenzo Homar,American,Male,1913,2004
2719,Gottfried Honegger,Swiss,Male,1917,2016
2720,Göran Hongell,Finnish,Male,1902,1973
2721,Ethelyn Honig,American,Female,1933,0
2722,Dorothy Hood,American,Female,1918,2000
2723,John Hoover,American,Male,1919,0
2724,Saara Hopea,Finnish,Female,1925,1984
2725,Charles Hopkinson,American,Male,1869,1962
2726,Edward Hopper,American,Male,1882,1967
2728,Barbara Horosko,American,Female,1950,0
2729,Bruce Horowitz,American,Male,1949,0
2730,Nathan George Horwitt,American,Male,1898,1990
2732,Philippe Hosiasson,French,Male,1898,1978
2733,Koyo Hosoi,Japanese,Male,0,0
2734,Hosoda Masayoshi,Japanese,Male,0,0
2735,Eikoh Hosoe,Japanese,Male,1933,0
2736,Takeichi Hotta,Japanese,Male,0,0
2737,Gordon House,British,Male,0,0
2738,Keith Hovis,American,Male,0,0
2739,Coy Howard,American,Male,1943,0
2740,Eloise Howard,American,Female,1889,1985
2741,Peter Howson,British,Male,1958,0
2742,John Hoyland,British,Male,1934,2011
2743,Alfred Hrdlicka,Austrian,Male,1928,0
2744,Hermann Huber,Swiss,Male,1888,1967
2745,Max Huber,Italian,Male,1919,1992
2746,Patriz Hüber,German,Male,1878,1902
2747,Robert Hudson,American,Male,1938,0
2748,Richard Hudson,American,Male,0,0
2749,Douglas Huebler,American,Male,1924,1997
2751,Patrick Hughes,British,Male,0,0
2752,Ralph Hughes,American,Male,1923,0
2753,Toni Hughes,American,Female,1907,0
2755,Georges Hugnet,French,Male,1906,1974
2756,Ian (Hugh Guiler) Hugo,American,Male,1898,1985
2757,Jean Hugo,French,Male,1894,1984
2758,Valentine Hugo,French,Female,1890,1968
2759,Sipke Huismans,Dutch,Male,0,0
2761,John Hultberg,American,Male,1922,2005
2763,Richard P. (Sandy) Hume,American,Male,1946,0
2765,Ralph Humphrey,American,Male,1932,1990
2766,Hundertwasser (Friedrich Stowasser),Austrian,Male,1928,2000
2767,Bryan Hunt,American,Male,1947,0
2768,"Edward C. (""Pa"") Hunt",American,Male,1870,1934
2769,Richard Hunt,American,Male,1935,0
2770,John Hunter,American,Male,1934,0
2771,Max Hunziker,Nationality unknown,Male,0,0
2772,Robert Huot,American,Male,1935,0
2773,Dudley Huppler,American,Male,1917,1988
2774,Frank Hurley,Australian,Male,1885,1962
2775,Michael Hurson,American,Male,1941,2007
2776,Luchita Hurtado,American,Female,1920,2020
2777,Gene Hurwitt,American,Male,1906,1988
2778,Sidney Jack Hurwitz,American,Male,0,0
2779,Dalla Husband,Canadian,Female,1899,1945
2780,Terry Husebye,American,Male,1945,0
2781,Vilmos Huszár,Dutch,Male,1884,1960
2782,Peter Hutchinson,British,Male,1930,0
2784,Paul Huxley,British,Male,1938,0
2785,Garth Huxtable,American,Male,1911,1989
2786,Kyu-Baik Hwang,Korean,Male,1932,0
2787,Lisa Hyatt,American,Female,1949,0
2788,Philip Hyde,American,Male,1921,0
2789,Scott Hyde,American,Male,1926,0
2791,Henri-Gabriel Ibels,French,Male,1867,1936
2792,Arinori Ichihara,Japanese,Male,0,0
2793,Tetsuya Ichimura,Japanese,Male,1930,0
2794,Paul Ickovic,American,Male,1944,0
2795,Shoichi Ida,Japanese,Male,1941,2006
2796,Ide Sakiko,Japanese,Male,1927,0
2797,Takenobu Igarashi,Japanese,Male,1944,0
2798,Yoshiaki Iida,Japanese,Male,1947,0
2799,Kyo Ikebe,Japanese,Male,0,0
2800,Ikeda Fumio (pen Name: Suijo),Japanese,Male,1912,0
2801,Masuo Ikeda,Japanese,Male,1934,1997
2803,Ikko (Ikko Narahara),Japanese,Male,1931,2020
2804,Hisae Imai,Japanese,Female,1931,2009
2805,Toshimitsu Imai,Japanese,Male,1928,2002
2806,Birney Imes III,American,Male,1951,0
2807,Jörg Immendorff,German,Male,1945,2007
2809,Akira Inada,Japanese,Male,1949,0
2810,Inagaki Tomoo,Japanese,Male,1902,1980
2811,Gérald Incandela,American,Male,1952,0
2812,Robert Indiana,American,Male,1928,2018
2813,Anthony Ingolia,American,Male,1921,0
2814,Robert Ingram,Nationality unknown,Male,0,0
2815,Mark Innerst,American,Male,1957,0
2816,Genichiro Inokuma,Japanese,Male,1902,1993
2817,Will Insley,American,Male,1929,2011
2820,Eugène Ionesco,French,Male,1909,1994
2821,Jean Ipoustéguy,French,Male,1920,2006
2822,Angelo Ippolito,American,Male,1922,2001
2823,David Ireland,American,Male,1930,0
2824,Richard W. Ireland,American,Male,1925,0
2825,Carlos Irizarry,American,Male,1938,0
2826,Marcos Irizarry,American,Male,1936,1995
2828,Robert Irwin,American,Male,1928,0
2829,Rolf Iseli,Swiss,Male,1934,0
2830,Hortense B. Isenberg,American,Female,0,0
2832,Sheila Isham,American,Female,1927,0
2833,Shuji Ishii,Japanese,Male,0,0
2834,Yasuhiro Ishimoto,Japanese,Male,1921,2012
2835,Eiko Ishioka,Japanese,Female,1938,2012
2836,Yukihisa Isobe,Japanese,Male,1936,0
2837,Arata Isozaki,Japanese,Male,1931,0
2838,Marvin Israel,American,Male,1924,1984
2839,Robert Israel,American,Male,1939,0
2840,Jozef Israels,Dutch,Male,1824,1911
2841,Junichi Itahashi,Japanese,Male,1942,0
2842,Kenji Itoh,Japanese,Male,1915,0
2843,Johannes Itten,Swiss,Male,1888,1967
2844,Graciela Iturbide,Mexican,Female,1943,0
2845,Olja Ivanjicki,Yugoslav,Female,1931,2009
2846,Earl Iversen,American,Male,1943,0
2847,Norman Ives,American,Male,1923,1978
2848,Koji Iwagami,Japanese,Male,1951,0
2849,Reika Iwami,Japanese,Female,1927,0
2850,Takeji Iwamiya,Japanese,Male,1920,1989
2851,Yoshiyuki Iwase,Japanese,Male,1904,2001
2852,Iyola,Canadian Inuit,Male,1933,2000
2853,Izis,French,Male,1911,1980
2854,Shigeru Izumi,Japanese,Male,1922,1995
2855,Christian Jaccard,French,Male,1939,0
2856,Joseph Jachna,American,Male,1935,2016
2857,Bill Jacklin,British,Male,1943,0
2858,Robert Jacks,Australian,Male,1943,0
2859,Gerald Jackson,American,Male,1943,0
2860,Jean Jackson,Nationality unknown,,0,0
2861,Martin Jackson,American,Male,1919,1986
2862,Oliver Jackson,American,Male,1935,0
2863,William Henry Jackson,American,Male,1843,1942
2864,David Jacob,American,Male,1928,0
2865,Max Jacob,French,Male,1876,1944
2866,Walter Jacob,German,Male,1893,1964
2867,Aldo Jacober,Italian,Male,1939,0
2868,Lotte Jacobi,American,Female,1896,1990
2869,Arne Jacobsen,Danish,Male,1902,1971
2871,Alexandra Nikolaevna Jacobson,Russian,Female,0,0
2872,James J. Jacobson,American,Male,0,0
2873,J. Jacquelin,French,,0,0
2874,Alain Jacquet,French,Male,1939,2008
2875,Yvonne Jacquette,American,Female,1934,0
2876,Willy Jaeckel,German,Male,1888,1944
2877,Bernhard Jaeger,German,Male,0,0
2878,N. Jay Jaffee,American,Male,1921,1999
2879,Shirley Jaffe,American,Female,1923,2016
2880,Christopher P. James,American,Male,1947,0
2881,Marcel Janco,Israeli,Male,1895,1984
2882,Sidney Janis,American,Male,1896,1989
2883,Tony Jannetti,American,Male,1947,0
2884,Alain Jans,French,Male,0,0
